4
7
6
6
4
7
7
4
4
7
7
4
7
8
7
6
2
7
8
5
2
6
2
7
8
7
5
5
6
3
6
7
9
8
6
8
4
7
6
6
6
1
5
6
6
7
9
5
6
6
5
5
4
6
5
6
3
4
5
5
5
7
6
4
7
6
6
6
5
7
7
9
4
3
5
6
7
6
4
6
5
7
6
4
7
7
6
7
6
7
6
6
5
8
5
7
5
11
9
8
